,item_title,category
5715,"['luggage', 'tags', 'strap', 'name', 'address', 'id', 'suitcase', 'baggage', 'travel', 'label', 'tag', 'wb']",Luggage Accessories
5716,"['cart', 'folding', 'dolly', 'push', 'truck', 'hand', 'trolley', 'luggage', 'aluminium', 'bungee', 'cord', 'new']",Luggage Accessories
5717,"['new', 'cartoon', 'cute', 'silicone', 'luggage', 'tags', 'id', 'name', 'tag', 'holder', 'travel', 'suitcase', 'label']",Luggage Accessories
5718,"['tom', 'of', 'finland', 'leather', 'man', 'luggage', 'tag']",Luggage Accessories
5719,"['black', 'cat', 'in', 'window', 'luggage', 'id', 'tags', 'suitcase', 'carryon', 'cards', 'set', 'of']",Luggage Accessories
5720,"['electronic', 'luggage', 'scale', 'with', 'builtin', 'backlight']",Luggage Accessories
5721,"['sets', 'luggage', 'suitcase', 'replacement', 'wheels', 'axles', 'deluxe', 'repair', 'tool', 'od', 'mm', 'qq']",Luggage Accessories
5722,"['black', 'plastic', 'suitcase', 'luggage', 'case', 'handle', 'grip', 'replacement', 'parts', 'be']",Luggage Accessories
5723,"['personalized', 'metal', 'luggage', 'tags', 'set', 'of', 'with', 'free', 'cables', 'five', 'color', 'options']",Luggage Accessories
5724,"['green', 'travel', 'luggage', 'packing', 'belt', 'suitcase', 'strap', 'baggage', 'backpack', 'bag', 'strap']",Luggage Accessories
5725,"['pair', 'replacement', 'luggage', 'suitcase', 'wheels', 'swivel', 'universal', 'wheel', 'for', 'any', 'bags']",Luggage Accessories
5726,"['quick', 'side', 'release', 'metal', 'strap', 'buckle', 'for', 'mm', 'webbing', 'diy', 'bags', 'luggage']",Luggage Accessories
5727,"['pair', 'travel', 'bag', 'luggage', 'replacement', 'external', 'wheel', 'trolley', 'suitcase', 'repair', 'set']",Luggage Accessories
5728,"['eiffel', 'tower', 'travel', 'luggage', 'covers', 'elastic', 'suitcase', 'protector', 'jacket', 'dust', 'proof']",Luggage Accessories
5729,"['portable', 'kg', 'lbs', 'digital', 'hanging', 'luggage', 'weight', 'electronic', 'strap', 'scale', 'us']",Luggage Accessories
5730,"['samsonite', 'add', 'bag', 'strap', 'luggage']",Luggage Accessories
5731,"['drawbolt', 'closure', 'latch', 'for', 'guitar', 'case', 'or', 'luggage', 'with', 'lock', 'black', 'xmm']",Luggage Accessories
5732,"['aluminium', 'luggage', 'tags', 'suitcase', 'label', 'name', 'address', 'id', 'bag', 'baggage', 'tag', 'travel']",Luggage Accessories
5733,"['chrome', 'folding', 'luggage', 'cart', 'hand', 'dolly', 'wheels']",Luggage Accessories
5734,"['suitcase', 'luggage', 'tags', 'name', 'address', 'id', 'address', 'holder', 'silicone', 'identifier', 'label']",Luggage Accessories
5735,"['lot', 'luggage', 'tag', 'plastic', 'worm', 'loops', 'clear', 'long', 'laminating', 'free', 'shipping']",Luggage Accessories
5736,"['pack', 'of', 'travel', 'luggage', 'bag', 'tag', 'plastic', 'suitcase', 'baggage', 'office', 'label', 'black']",Luggage Accessories
5737,"['adjustable', 'travel', 'luggage', 'buckle', 'strap', 'add', 'bag', 'suitcase', 'bag', 'baggage', 'tie', 'belt']",Luggage Accessories
5738,"['travel', 'luggage', 'bag', 'tag', 'name', 'address', 'id', 'label', 'aluminium', 'suitcase', 'baggage']",Luggage Accessories
5739,"['samsonite', 'rfid', 'zip', 'close', 'travel', 'wallet', 'black', 'luggage']",Luggage Accessories
5740,"['digital', 'fishing', 'scale', 'lcd', 'electronic', 'luggage', 'postal', 'weight', 'hanging', 'hook', 'lb']",Luggage Accessories
5741,"['black', 'suitcase', 'luggage', 'case', 'handle', 'holder', 'spare', 'strap', 'grip', 'handle', 'replacement']",Luggage Accessories
5742,"['cruise', 'ship', 'luggage', 'tags', 'cruise', 'tags', 'for', 'carnival', 'princess', 'norwegian', 'costa']",Luggage Accessories
5743,"['samsonite', 'electronic', 'scale']",Luggage Accessories
5744,"['luggage', 'suitcase', 'strap', 'band', 'password', 'coded', 'lock', 'backpack', 'belt', 'travel', 'adjustable']",Luggage Accessories
5745,"['luggage', 'case', 'straps', 'suitcase', 'clip', 'protect', 'belt', 'easy', 'adjustable', 'buckle', 'strap', 'new']",Luggage Accessories
5746,"['laser', 'engraved', 'personalized', 'metal', 'luggage', 'tag', 'free', 'engraving']",Luggage Accessories
5747,"['red', 'large', 'custom', 'printed', 'gear', 'tag', 'remove', 'before', 'flight', 'bag', 'luggage', 'duffel']",Luggage Accessories
5748,"['two', 'pack', 'of', 'adjustable', 'black', 'shoulder', 'straps', 'with', 'shoulder', 'pads']",Luggage Accessories
5749,"['portable', 'mini', 'kgg', 'lcd', 'digital', 'hanging', 'luggage', 'weight', 'electronic', 'hook', 'scale']",Luggage Accessories
5750,"['adjustable', 'suitcase', 'luggage', 'baggage', 'straps', 'combination', 'lock', 'belt', 'tie', 'down', 'travel']",Luggage Accessories
5751,"['size', 'elastic', 'dustproof', 'luggage', 'dust', 'cover', 'suitcase', 'protective', 'inch', 'new']",Luggage Accessories
5752,"['small', 'portable', 'baggage', 'travel', 'scale', 'tape', 'measure', 'luggage', 'hanging', 'weight', 'bag', 'tsa']",Luggage Accessories
5753,"['silicone', 'travel', 'luggage', 'baggage', 'tag', 'name', 'address', 'striped', 'suitcase', 'bag', 'label']",Luggage Accessories
5754,"['samsonite', 'printed', 'luggage', 'cover', 'license', 'plate', 'luggage']",Luggage Accessories
5755,"['pcs', 'edc', 'cable', 'wire', 'loop', 'luggage', 'tag', 'stainless', 'steel', 'key', 'chain', 'ring', 'screw', 'lock']",Luggage Accessories
5756,"['milwaukee', 'volt', 'tool', 'drill', 'and', 'driver', 'combo', 'kit', 'reconditioned']",Major Appliances
5757,"['portable', 'mini', 'washing', 'machine', 'compact', 'twin', 'tub', 'lb', 'washer', 'spin', 'dryer', 'white']",Major Appliances
5758,"['goplus', 'portable', 'mini', 'compact', 'twin', 'tub', 'lb', 'washing', 'machine', 'washer', 'spin', 'spinner']",Major Appliances
5759,"['mini', 'portable', 'washing', 'machine', 'spin', 'wash', 'lbs', 'capacity', 'compact', 'laundry', 'washer']",Major Appliances
5760,"['bcp', 'portable', 'mini', 'washing', 'machine', 'hose', 'lbs', 'capacity', 'whiteblue']",Major Appliances
5761,"['portable', 'mini', 'fridge', 'cooler', 'and', 'warmer', 'auto', 'car', 'boat', 'home', 'office', 'ac', 'dc', 'red']",Major Appliances
5762,"['stainless', 'steel', 'push', 'control', 'wall', 'mount', 'kitchen', 'cooking', 'range', 'hood', 'vent', 'fan']",Major Appliances
5763,"['sunbeam', 'em', 'piccolo', 'espresso¬æ', 'coffee', 'machine', 'italian', 'designed', 'bar', 'pump']",Major Appliances
5764,"['portable', 'propane', 'gas', 'stove', 'double', 'burner', 'camping', 'tail', 'gate', 'tailgating', 'stoves']",Major Appliances
5765,"['top', 'load', 'mini', 'washing', 'machine', 'compact', 'twin', 'tub', 'lb', 'washer', 'spin', 'dryer', 'white']",Major Appliances
5766,"['super', 'multi', 'size', 'under', 'cabinet', 'stainless', 'steel', 'range', 'hood', 'baffled', 'cfm']",Major Appliances
5767,"['gtc', 'europe', 'kitchen', 'wall', 'mount', 'stainless', 'steel', 'range', 'hood', 'stove', 'vents', 'led']",Major Appliances
5768,"['stainless', 'steel', 'wall', 'mount', 'touch', 'panel', 'controls', 'led', 'light', 'lamp', 'range', 'hood']",Major Appliances
5769,"['portable', 'mini', 'washing', 'machine', 'compact', 'twin', 'tub', 'lbs', 'washer', 'spin', 'spinner']",Major Appliances
5770,"['fits', 'ge', 'mwf', 'smartwater', 'mwfp', 'gwf', 'comparable', 'refrigerator', 'water', 'filter', 'pack']",Major Appliances
5771,"['new', 'island', 'stainless', 'steel', 'glass', 'range', 'hood', 'stove', 'vents', 'kitchen', 'cooking', 'fan']",Major Appliances
5772,"['igloo', 'cu', 'ft', 'compact', 'mini', 'fridge', 'refrigerator', 'fr']",Major Appliances
5773,"['portable', 'compact', 'twin', 'washing', 'machine', 'washer', 'spin', 'dry', 'cycle', 'kg', 'drain', 'pump']",Major Appliances
5774,"['turn', 'freezer', 'into', 'fridge', 'thermostat', 'kegerator', 'solar']",Major Appliances
5775,"['sunbeam', 'dt', 'food', 'lab\x82ñ¢', 'electronic', 'dehydrator', 'with', 'countdown', 'timer']",Major Appliances
5776,"['breville', 'besbss', 'the', 'barista', 'express\x82ñ¢', 'coffee', 'machine', 'rrp']",Major Appliances
5777,"['portable', 'washing', 'machine', 'washer', 'small', 'automatic', 'cuft', 'lbs', 'spin', 'new']",Major Appliances
5778,"['frigidaire', 'pro', 'stainless', 'refrigerator', 'freezer', 'combo', 'trim', 'fprufrf', 'fpfufrf']",Major Appliances
5779,"['white', 'cu', 'ft', 'compact', 'refrigerator', 'mini', 'freezer', 'small', 'office', 'dorm', 'fridge']",Major Appliances
5780,"['lbs', 'portable', 'washing', 'machine', 'mini', 'compact', 'twin', 'tub', 'laundry', 'washer', 'spin', 'dryer']",Major Appliances
5781,"['igloo', 'cu', 'ft', 'mini', 'fridge', 'compact', 'refrigeratorfreezer', 'platinum', 'fr']",Major Appliances
5782,"['keggermeister', 'kmbk', 'kegerator', 'beer', 'keg', 'fridge', 'brew', 'dispenser']",Major Appliances
5783,"['insignia', 'cu', 'ft', 'topfreezer', 'refrigerator', 'stainless', 'steel']",Major Appliances
5784,"['mini', 'lbs', 'portable', 'washing', 'machine', 'compact', 'washer', 'spin', 'dryer', 'rv', 'dorm', 'laundry']",Major Appliances
5785,"['new', 'under', 'cabinet', 'stainless', 'steel', 'range', 'hood', 'baffle', 'filters', 'push', 'stove', 'vent']",Major Appliances
5786,"['farberware', 'microwave', 'oven', 'classic', 'cubic', 'foot', 'watt']",Major Appliances
5787,"['sunbeam', 'em', 'grindfresh', 'conical', 'burr', 'coffee', 'grinder', 'with', 'grind', 'settings']",Major Appliances
5788,"['portable', 'mini', 'washing', 'machine', 'lbs', 'compact', 'twin', 'tub', 'laundry', 'washer', 'spin', 'dryer']",Major Appliances
5789,"['refrigerator', 'icemaker', 'ice', 'maker', 'for', 'whirlpool', 'kenmore', 'kitchenaid']",Major Appliances
5790,"['heller', 'beverage', 'cooler', 'wine', 'bar', 'fridge', 'refrigerator', 'drink', 'black', 'hbcb', 'new']",Major Appliances
5791,"['nutrichef', 'electric', 'cooler', 'warmer', 'mini', 'fridge', 'thermo', 'heating', 'ability', 'ltr']",Major Appliances
5792,"['fits', 'frigidaire', 'wfcb', 'puresource', 'comparable', 'refrigerator', 'water', 'filter']",Major Appliances
5793,"['kenmore', 'washer', 'and', 'dryer', 'stacked']",Major Appliances
5794,"['igloo', 'bottle', 'countertop', 'wine', 'cooler', 'digital', 'temperature', 'control', 'refurbished']",Major Appliances
5795,"['new', 'wall', 'mount', 'black', 'ductless', 'stainless', 'steel', 'range', 'hood', 'stove', 'vents', 'kitchen']",Major Appliances
5796,"['mini', 'portable', 'lbs', 'washing', 'machine', 'compact', 'washer', 'spin', 'dryer', 'rv', 'dorm', 'laundry']",Major Appliances
5797,"['wp', 'dryer', 'belt', 'pulley', 'kit', 'for', 'whirlpool', 'kenmore']",Major Appliances
5798,"['fits', 'samsung', 'dab', 'hafcinexp', 'comparable', 'tier', 'refrigerator', 'water', 'filter']",Major Appliances
5799,"['convertible', 'under', 'cabinet', 'stainless', 'steel', 'speeds', 'push', 'control', 'range', 'hood']",Major Appliances
5800,"['stainless', 'steel', 'wall', 'mount', 'range', 'hood', 'touch', 'panel', 'mesh', 'stove', 'kitchen', 'vent']",Major Appliances
5801,"['new', 'jennair', 'designer', 'line', 'electric', 'radiant', 'glass', 'cooktop', 'cartridge', 'black', 'ab']",Major Appliances
5802,"['new', 'dryer', 'dock', 'white', 'dryer', 'vent', 'quick', 'connect', 'fits', 'tubes', 'overall']",Major Appliances
5803,"['new', 'midea', 'cf', 'portable', 'compact', 'washer', 'washing', 'machine']",Major Appliances
5804,"['europe', 'kitchen', 'wall', 'mount', 'stainless', 'steel', 'range', 'hood', 'stove', 'vents']",Major Appliances
5805,"['breville', 'besbks', 'the', 'barista', 'coffee', 'machine', 'black', 'rrp']",Major Appliances
5806,"['breville', 'bescrn', 'the', 'barista', 'express\x82ñ¢', 'coffee', 'machine', 'cranberry', 'rrp']",Major Appliances
5807,"['countertop', 'dishwasher', 'white', 'portable', 'compact', 'energy', 'star', 'apartment', 'dish', 'washer']",Major Appliances
5808,"['electric', 'induction', 'cooker', 'single', 'burner', 'digital', 'hot', 'plate', 'cooktop', 'countertop', 'new']",Major Appliances
5809,"['whole', 'house', 'water', 'filter', 'system', 'inc', 'carbon', 'sediment', 'cartridge']",Major Appliances
5810,"['ironing', 'board', 'pull', 'out', 'drawer', 'vauthsagelconvenient', 'and', 'compact', 'storage']",Major Appliances
5811,"['genuine', 'whirlpool', 'clear', 'refrigerator', 'crisper', 'pan', 'wp', 'ps']",Major Appliances
5812,"['portable', 'washing', 'machine', 'spin', 'compact', 'washer', 'cuft', 'drain', 'pump']",Major Appliances
5813,"['fits', 'ge', 'mwf', 'smartwater', 'mwfp', 'gwf', 'comparable', 'refrigerator', 'water', 'filter']",Major Appliances
5814,"['fits', 'lg', 'ltp', 'kenmore', 'adq', 'comparable', 'water', 'filter', 'pack']",Major Appliances
5815,"['fits', 'ge', 'mwf', 'smartwater', 'mwfp', 'gwf', 'comparable', 'refrigerator', 'water', 'filter', 'pack']",Major Appliances
5816,"['lbs', 'mini', 'portable', 'rv', 'dorm', 'compact', 'washing', 'machine', 'spin', 'dryer', 'laundry', 'washer']",Major Appliances
5817,"['empava', 'stainless', 'steel', 'italy', 'imported', 'sabaf', 'burners', 'stove', 'tops', 'gas', 'cooktop']",Major Appliances
5818,"['portable', 'compact', 'twin', 'tub', 'kg', 'washing', 'machine', 'washer', 'rv', 'spin', 'dryer', 'top', 'load']",Major Appliances
5819,"['compact', 'portable', 'washer', 'dryer', 'with', 'mini', 'washing', 'machine', 'and', 'spin', 'dryer', 'white']",Major Appliances
5820,"['maytag', 'neptune', 'washer', 'front', 'loader', 'bearing', 'seal', 'and', 'washer', 'kit']",Major Appliances
5821,"['set', 'undersink', 'replacement', 'water', 'filter', 'cartridges', 'micron', 'carbon', 'sediment']",Major Appliances
5822,"['fits', 'frigidaire', 'wfcb', 'puresource', 'comparable', 'refrigerator', 'water', 'filter', 'pack']",Major Appliances
5823,"['pepsi', 'gmf', 'portable', 'can', 'mini', 'fridge', 'cooler', 'and', 'warmer', 'for', 'home', 'office', 'car']",Major Appliances
5824,"['new', 'kitchen', 'island', 'mount', 'stainless', 'steel', 'range', 'hood', 'vent', 'baffle', 'filters']",Major Appliances
5825,"['dab', 'hafcinexp', 'compatible', 'refrigerator', 'water', 'filter', 'pack']",Major Appliances
5826,"['brand', 'new', 'high', 'quality', 'tub', 'shaft', 'and', 'bearing', 'kit', 'fits', 'whirlpool']",Major Appliances
5827,"['universal', 'electric', 'range', 'cooktop', 'stove', 'large', 'surface', 'burner', 'heating', 'element']",Major Appliances
5828,"['millar', 'ghpb', 'burner', 'builtin', 'gas', 'on', 'glass', 'hob', 'cm', 'cast', 'iron', 'stands', 'wok']",Major Appliances
5829,"['kh', 'domino', 'burner', 'induction', 'ceramic', 'cooktop', 'indv']",Major Appliances
5830,"['new', 'replacement', 'for', 'electrolux', 'frigidaire', 'oven', 'range', 'flat', 'igniter']",Major Appliances
5831,"['whirlpool', 'duet', 'kenmore', 'het', 'ccu', 'repair', 'for', 'fdl', 'code']",Major Appliances
5832,"['reverse', 'osmosis', 'complete', 'stage', 'replacement', 'water', 'system', 'ro', 'filters']",Major Appliances
5833,"['whirlpool', 'cabrio', 'high', 'quality', 'bearing', 'kit', 'and', 'tool', 'and']",Major Appliances
5834,"['under', 'cabinet', 'stainless', 'steel', 'kitchen', 'cooking', 'fan', 'range', 'hood', 'gas', 'sensor', 'vent']",Major Appliances
5835,"['onepurify', 'rfca', 'ukf', 'filter', 'compatible', 'water', 'filter', 'pack']",Major Appliances
5836,"['miele', 'genuine', 'vacuum', 'bags', 'gn', 'hyclean', 'efficiency', 'filters']",Major Appliances
5837,"['pack', 'ge', 'mwf', 'smartwater', 'mwfp', 'wf', 'wsg', 'effa', 'comparable', 'water', 'filter']",Major Appliances
5838,"['billyboil', 'thermal', 'cooker', 'thermo', 'cooking', 'eco', 'pot', 'camping', 'caravan', 'home', 'use']",Major Appliances
5839,"['portable', 'mini', 'small', 'rv', 'dorms', 'compact', 'lb', 'washing', 'machines', 'spin', 'dryer', 'laundry']",Major Appliances
5840,"['mini', 'portable', 'compact', 'washing', 'machine', 'lbs', 'twin', 'tub', 'laundry', 'washer', 'spin', 'dryer']",Major Appliances
5841,"['napco', 'dryer', 'heating', 'element', 'for', 'whirlpool', 'kenmore', 'ap', 'ps']",Major Appliances
5842,"['fits', 'maytag', 'ukf', 'edrrxd', 'filter', 'water', 'filter', 'pack']",Major Appliances
5843,"['farberware', 'microwave', 'oven', 'classic', 'cubic', 'foot', 'watt']",Major Appliances
5844,"['samsung', 'black', 'ss', 'electric', 'washer', 'and', 'dryer', 'set', 'wakav', 'dvkev']",Major Appliances
5845,"['luxury', 'kitchen', 'under', 'cabinet', 'stainless', 'steel', 'range', 'hood', 'remote', 'control']",Major Appliances
5846,"['mpya', 'electric', 'range', 'burner', 'element', 'unit', 'for', 'whirlpool', 'maytag', 'kenmore']",Major Appliances
5847,"['igloo', 'frf', 'cu', 'ft', 'upright', 'compact', 'freezer', 'white', 'countertop', 'freezer']",Major Appliances
5848,"['compact', 'mini', 'dorm', 'small', 'fridge', 'refrigerator', 'cu', 'ft', 'cooler', 'office', 'party', 'beer']",Major Appliances
5849,"['reverse', 'osmosis', 'water', 'filter', 'system', 'undersink', 'stage', 'high', 'alkaline']",Major Appliances
5850,"['compact', 'mini', 'twin', 'tub', 'lbs', 'washing', 'machine', 'washer', 'spin', 'spinner', 'black', 'white', 'new']",Major Appliances
5851,"['portable', 'mini', 'fridge', 'reversible', 'door', 'upright', 'mini', 'refrigerator', 'freezer', 'cu', 'ft']",Major Appliances
5852,"['plus', 'oven', 'flue', 'oven', 'extra', 'oven', 'for', 'combustion', 'wood', 'stove']",Major Appliances
5853,"['dyson', 'cyclone', 'animal', 'handstick', 'vacuum', 'cleaner', 'all', 'floor', 'types']",Major Appliances
5854,"['fits', 'maytag', 'ukf', 'edrrxd', 'filter', 'comparable', 'water', 'filter']",Major Appliances
5855,"['igloo', 'cu', 'ft', 'mini', 'fridge', 'refrigeratorfreezer', 'black', 'fr', 'refurbished']",Major Appliances
5856,"['refurbished', 'igloo', 'cu', 'ft', 'eraser', 'board', 'mini', 'fridge', 'refrigerator', 'black', 'fr']",Major Appliances
5857,"['wp', 'refrigerator', 'icemaker', 'ice', 'maker', 'for', 'whirlpool', 'roper', 'kirkland']",Major Appliances
5858,"['water', 'inlet', 'valve', 'for', 'whirlpool', 'kenmore', 'washer', 'washing', 'machine']",Major Appliances
5859,"['frigidaire', 'kenmore', 'tappan', 'gas', 'oven', 'stove', 'cooktop', 'flat', 'ignitor', 'igniter']",Major Appliances
5860,"['electronic', 'water', 'conditioner', 'descaler', 'softener', '\x82äì', 'magic', 'new']",Major Appliances
5861,"['wrx', 'refrigerator', 'water', 'valve', 'for', 'ge', 'wrx', 'ap', 'ps', 'pump']",Major Appliances
5862,"['im', 'refrigerator', 'icemaker', 'for', 'maytag', 'amana', 'jennair']",Major Appliances
5863,"['whirlpool', 'cabrio', 'bravo', 'oasis', 'washer', 'tub', 'bearing', 'seal', 'kit', 'replaces']",Major Appliances
5864,"['range', 'oven', 'bake', 'unit', 'lower', 'heating', 'element', 'for', 'ge', 'general', 'electric', 'wbk']",Major Appliances
5865,"['nutrichef', 'pkstind', 'dual', 'induction', 'countertop', 'cooktop', 'digital', 'display']",Major Appliances
5866,"['lbs', 'electric', 'tumble', 'compact', 'laundry', 'dryer', 'stainless', 'steel', 'cu', 'ft']",Major Appliances
5867,"['stainless', 'steel', 'glass', 'wall', 'mount', 'range', 'hood', 'kitchen', 'stove', 'vent', 'push', 'panel']",Major Appliances
5868,"['universal', 'electric', 'stove', 'oven', 'range', 'knob', 'kit', 'rk', 'with', 'labels']",Major Appliances
